Time unix,X-axis,Y-axis,Z-axis
1717096026.5021179,2.3733333333333335,-18.813333333333336,19.58666666666667
1717096026.6150615,2.2933333333333334,-18.733333333333334,19.573333333333334
1717096026.6263072,2.08,-18.893333333333334,19.453333333333333
1717096026.637648,2.506666666666667,-18.733333333333334,19.546666666666667
1717096026.6490033,2.506666666666667,-18.720000000000002,19.493333333333336
1717096026.6706953,2.626666666666667,-18.84,19.533333333333335
1717096026.6820328,2.44,-19.013333333333335,19.52
1717096026.6932385,2.4533333333333336,-18.853333333333335,19.48
1717096026.7045197,2.3866666666666667,-18.813333333333336,19.52
1717096026.7258735,2.4266666666666667,-18.78666666666667,19.573333333333334
1717096026.7369063,2.6,-18.746666666666666,19.653333333333336
1717096026.7479308,2.506666666666667,-18.866666666666667,19.413333333333334
1717096026.7592087,2.6,-18.813333333333336,19.666666666666668
1717096026.780621,2.3466666666666667,-18.826666666666668,19.493333333333336
1717096026.791918,2.3466666666666667,-18.866666666666667,19.453333333333333
1717096026.8033173,2.4266666666666667,-18.84,19.453333333333333
1717096026.8145728,2.586666666666667,-18.853333333333335,19.52
1717096026.835932,2.6,-18.92,19.64
1717096026.847174,2.4000000000000004,-18.773333333333333,19.533333333333335
1717096026.8585484,2.4000000000000004,-18.706666666666667,19.52
1717096026.870195,2.3066666666666666,-18.693333333333335,19.52
1717096026.8915014,2.4266666666666667,-18.866666666666667,19.506666666666668
1717096026.9027345,2.3733333333333335,-18.880000000000003,19.58666666666667
1717096026.9140885,2.64,-18.84,19.546666666666667
1717096026.9355574,2.5733333333333337,-18.78666666666667,19.573333333333334
1717096026.9467585,2.4533333333333336,-18.76,19.48
1717096026.958259,2.3066666666666666,-18.893333333333334,19.560000000000002
1717096026.969645,2.44,-18.8,19.493333333333336
1717096026.9908304,2.64,-18.813333333333336,19.666666666666668
1717096027.0019395,2.56,-18.76,19.46666666666667
1717096027.0131586,2.56,-18.853333333333335,19.52
1717096027.02404,2.466666666666667,-18.68,19.386666666666667
1717096027.045047,2.2933333333333334,-18.773333333333333,19.373333333333335
1717096027.0562246,2.4133333333333336,-18.813333333333336,19.52
1717096027.0675335,2.5733333333333337,-18.76,19.533333333333335
1717096027.0887735,2.6533333333333333,-18.893333333333334,19.64
1717096027.1002197,2.4266666666666667,-18.933333333333334,19.546666666666667
1717096027.1123185,2.4133333333333336,-18.826666666666668,19.506666666666668
1717096027.1235735,2.3333333333333335,-18.773333333333333,19.46666666666667
1717096027.1347742,2.3333333333333335,-18.866666666666667,19.506666666666668
1717096027.156112,2.56,-18.813333333333336,19.64
1717096027.167341,2.7333333333333334,-18.893333333333334,19.546666666666667
1717096027.1785367,2.5333333333333337,-18.8,19.44
1717096027.1997516,2.506666666666667,-18.906666666666666,19.506666666666668
1717096027.210886,2.3733333333333335,-18.92,19.546666666666667
1717096027.2220557,2.4133333333333336,-18.76,19.546666666666667
1717096027.233143,2.4133333333333336,-18.8,19.493333333333336
1717096027.2548494,2.68,-18.853333333333335,19.52
1717096027.2661495,2.48,-18.826666666666668,19.546666666666667
1717096027.2773504,2.6533333333333333,-18.720000000000002,19.52
1717096027.2885034,2.16,-18.746666666666666,19.44
1717096027.30973,2.3733333333333335,-18.746666666666666,19.46666666666667
1717096027.3209934,2.3466666666666667,-18.8,19.52
1717096027.3322115,2.666666666666667,-18.96,19.506666666666668
1717096027.3538334,2.546666666666667,-18.893333333333334,19.560000000000002
1717096027.3656678,2.6,-18.933333333333334,19.506666666666668
1717096027.3771465,2.2,-18.84,19.533333333333335
1717096027.3884547,2.2533333333333334,-18.78666666666667,19.453333333333333
1717096027.3995757,2.466666666666667,-18.76,19.493333333333336
1717096027.4208028,2.6,-18.84,19.68
1717096027.4320405,2.506666666666667,-18.8,19.533333333333335
1717096027.4432108,2.546666666666667,-18.866666666666667,19.493333333333336
1717096027.4645393,2.3200000000000003,-18.84,19.413333333333334
1717096027.4757812,2.3333333333333335,-18.826666666666668,19.58666666666667
1717096027.4870484,2.4533333333333336,-18.733333333333334,19.42666666666667
1717096027.498254,2.586666666666667,-18.8,19.413333333333334
1717096027.519542,2.48,-18.8,19.506666666666668
1717096027.5307631,2.56,-18.933333333333334,19.62666666666667
1717096027.5420184,2.2933333333333334,-18.84,19.560000000000002
1717096027.553242,2.3466666666666667,-18.78666666666667,19.533333333333335
1717096027.5746393,2.466666666666667,-18.84,19.400000000000002
1717096027.5859113,2.6133333333333333,-18.853333333333335,19.58666666666667
1717096027.5969744,2.5733333333333337,-18.826666666666668,19.533333333333335
1717096027.6181023,2.506666666666667,-18.84,19.42666666666667
1717096027.6293159,2.52,-18.813333333333336,19.533333333333335
1717096027.6410096,2.3066666666666666,-18.8,19.533333333333335
1717096027.6522095,2.44,-18.773333333333333,19.6
1717096027.6742597,2.546666666666667,-18.880000000000003,19.506666666666668
1717096027.6855047,2.586666666666667,-18.8,19.533333333333335
1717096027.6966538,2.48,-18.92,19.52
1717096027.7076652,2.4133333333333336,-18.853333333333335,19.44
1717096027.7289772,2.3466666666666667,-18.8,19.506666666666668
1717096027.7401333,2.4933333333333336,-18.8,19.6
1717096027.7510748,2.7600000000000002,-18.866666666666667,19.560000000000002
1717096027.7621186,2.72,-18.866666666666667,19.506666666666668
1717096027.7831826,2.5733333333333337,-18.84,19.6
1717096027.794474,2.44,-18.8,19.573333333333334
1717096027.8056688,2.2666666666666666,-18.706666666666667,19.360000000000003
1717096027.8270993,2.44,-18.78666666666667,19.560000000000002
1717096027.8389132,2.6133333333333333,-18.84,19.48
1717096027.850303,2.68,-18.826666666666668,19.52
1717096027.8614147,2.44,-18.906666666666666,19.560000000000002
