Time unix,X-axis,Y-axis,Z-axis
1717096972.0607245,-15.96,-2.3466666666666667,14.826666666666668
1717096972.092587,-15.893333333333334,-2.4000000000000004,14.773333333333333
1717096972.1139705,-15.826666666666668,-2.3733333333333335,14.866666666666667
1717096972.1456387,-16.040000000000003,-2.3066666666666666,14.8
1717096972.1775033,-16.013333333333335,-2.3600000000000003,14.826666666666668
1717096972.1988208,-16.040000000000003,-2.44,14.826666666666668
1717096972.2303774,-16.093333333333334,-2.3866666666666667,14.853333333333333
1717096972.261819,-16.013333333333335,-2.3733333333333335,14.813333333333334
1717096972.2830648,-15.96,-2.44,14.8
1717096972.3144155,-16.0,-2.3200000000000003,14.746666666666668
1717096972.3459377,-16.093333333333334,-2.3333333333333335,14.840000000000002
1717096972.367536,-16.026666666666667,-2.44,14.88
1717096972.3995676,-16.026666666666667,-2.3733333333333335,14.933333333333334
1717096972.4211483,-16.053333333333335,-2.3600000000000003,14.786666666666667
1717096972.4529314,-15.96,-2.506666666666667,14.853333333333333
1717096972.4842722,-16.053333333333335,-2.3200000000000003,14.773333333333333
1717096972.5054107,-16.053333333333335,-2.2800000000000002,14.773333333333333
1717096972.536774,-16.013333333333335,-2.4533333333333336,14.786666666666667
1717096972.5683253,-16.0,-2.3600000000000003,14.786666666666667
1717096972.5897217,-16.013333333333335,-2.2800000000000002,14.813333333333334
1717096972.6211345,-16.040000000000003,-2.3733333333333335,14.72
1717096972.652753,-15.920000000000002,-2.3066666666666666,14.813333333333334
1717096972.6742268,-16.013333333333335,-2.2800000000000002,14.786666666666667
1717096972.7060409,-16.053333333333335,-2.44,14.813333333333334
1717096972.7280018,-16.093333333333334,-2.3200000000000003,14.840000000000002
1717096972.759569,-16.0,-2.2933333333333334,14.8
1717096972.7911975,-15.946666666666667,-2.2933333333333334,14.88
1717096972.812657,-16.026666666666667,-2.3600000000000003,14.826666666666668
1717096972.8442442,-16.0,-2.3466666666666667,14.760000000000002
1717096972.8760612,-15.96,-2.3866666666666667,14.72
1717096972.8980718,-16.0,-2.3600000000000003,14.786666666666667
1717096972.9302287,-15.96,-2.2533333333333334,14.8
1717096972.9516835,-15.813333333333334,-2.3733333333333335,14.693333333333335
1717096972.9830825,-16.053333333333335,-2.4133333333333336,14.8
1717096973.0147722,-16.080000000000002,-2.3066666666666666,14.813333333333334
1717096973.036125,-15.96,-2.3733333333333335,14.813333333333334
