X-axis,Y-axis,Z-axis
-16.240000000000002,-1.7066666666666668,14.986666666666668
-16.226666666666667,-1.6533333333333335,15.000000000000002
-16.173333333333336,-1.76,14.933333333333334
-16.226666666666667,-1.6800000000000002,14.986666666666668
-16.16,-1.84,15.053333333333335
-16.093333333333334,-1.7200000000000002,15.173333333333334
-16.186666666666667,-1.5866666666666667,15.093333333333334
-16.173333333333336,-1.6,14.866666666666667
-16.173333333333336,-1.6933333333333334,15.000000000000002
-16.213333333333335,-1.8266666666666669,15.053333333333335
-16.28,-1.6800000000000002,14.986666666666668
-16.186666666666667,-1.8133333333333335,14.920000000000002
-16.240000000000002,-1.7733333333333334,15.000000000000002
-16.16,-1.6933333333333334,15.000000000000002
-16.253333333333334,-1.7200000000000002,14.946666666666667
-16.16,-1.7066666666666668,15.013333333333334
