Time unix,X-axis,Y-axis,Z-axis
1717095172.5641127,2.64,-18.92,19.453333333333333
1717095172.5953836,2.7733333333333334,-18.973333333333336,19.58666666666667
1717095172.6263602,2.666666666666667,-19.013333333333335,19.52
1717095172.647236,2.586666666666667,-18.973333333333336,19.44
1717095172.6781378,2.8533333333333335,-18.94666666666667,19.533333333333335
1717095172.7089832,2.8266666666666667,-18.853333333333335,19.52
1717095172.7298114,2.48,-18.92,19.44
1717095172.7605765,2.666666666666667,-18.76,19.546666666666667
1717095172.7913883,2.7866666666666666,-18.94666666666667,19.52
1717095172.8222196,2.666666666666667,-18.866666666666667,19.46666666666667
1717095172.8428884,2.68,-18.893333333333334,19.453333333333333
1717095172.8736632,2.7733333333333334,-19.053333333333335,19.42666666666667
1717095172.9044244,2.6933333333333334,-18.92,19.493333333333336
1717095172.925621,2.7866666666666666,-18.92,19.560000000000002
1717095172.9596422,2.8533333333333335,-19.0,19.506666666666668
1717095172.9806778,2.706666666666667,-18.92,19.546666666666667
1717095173.0118265,2.7733333333333334,-18.94666666666667,19.533333333333335
1717095173.042752,2.9066666666666667,-19.10666666666667,19.666666666666668
1717095173.0736556,2.746666666666667,-18.880000000000003,19.44
1717095173.0946052,2.8000000000000003,-19.066666666666666,19.560000000000002
1717095173.1256258,2.8800000000000003,-18.866666666666667,19.42666666666667
1717095173.1567678,2.666666666666667,-18.94666666666667,19.573333333333334
1717095173.1782632,2.7733333333333334,-18.826666666666668,19.44
1717095173.2099733,2.7333333333333334,-18.92,19.493333333333336
1717095173.2317998,2.626666666666667,-18.96,19.400000000000002
1717095173.263615,2.52,-18.893333333333334,19.613333333333333
1717095173.2951248,2.8933333333333335,-19.0,19.48
1717095173.3164034,2.7600000000000002,-18.92,19.360000000000003
1717095173.3476973,2.8000000000000003,-18.973333333333336,19.413333333333334
1717095173.3790083,2.72,-18.986666666666668,19.46666666666667
1717095173.4002,2.5733333333333337,-18.893333333333334,19.48
1717095173.4314544,2.72,-18.906666666666666,19.573333333333334
1717095173.4628603,2.8266666666666667,-19.013333333333335,19.48
1717095173.4841554,2.7866666666666666,-19.066666666666666,19.52
1717095173.5154548,2.7600000000000002,-18.96,19.546666666666667
1717095173.5466237,2.8266666666666667,-18.906666666666666,19.64
1717095173.5676918,2.746666666666667,-18.933333333333334,19.493333333333336
1717095173.598985,2.626666666666667,-19.013333333333335,19.546666666666667
1717095173.630339,2.986666666666667,-18.973333333333336,19.52
1717095173.651673,2.666666666666667,-18.986666666666668,19.653333333333336
1717095173.6831267,2.72,-18.720000000000002,19.52
1717095173.7150886,3.0,-19.0,19.573333333333334
1717095173.7365918,2.68,-19.053333333333335,19.546666666666667
1717095173.7686117,2.6933333333333334,-18.84,19.506666666666668
1717095173.790075,2.8266666666666667,-18.906666666666666,19.506666666666668
1717095173.821876,2.8133333333333335,-19.040000000000003,19.453333333333333
1717095173.8534133,2.666666666666667,-19.0,19.506666666666668
1717095173.8748338,2.8133333333333335,-19.053333333333335,19.48
1717095173.9064083,2.8533333333333335,-18.94666666666667,19.573333333333334
1717095173.938018,2.6933333333333334,-18.96,19.6
1717095173.9595065,2.7733333333333334,-18.973333333333336,19.42666666666667
1717095173.9910576,2.8133333333333335,-19.066666666666666,19.533333333333335
1717095174.0230174,2.626666666666667,-19.013333333333335,19.62666666666667
1717095174.0448043,2.8000000000000003,-18.906666666666666,19.573333333333334
1717095174.0763638,2.746666666666667,-18.880000000000003,19.453333333333333
1717095174.097534,2.586666666666667,-18.880000000000003,19.52
1717095174.1287823,2.7600000000000002,-18.826666666666668,19.533333333333335
1717095174.160252,2.72,-18.866666666666667,19.453333333333333
1717095174.1815536,2.5733333333333337,-18.893333333333334,19.58666666666667
1717095174.213113,2.7733333333333334,-18.880000000000003,19.533333333333335
1717095174.2446737,2.706666666666667,-19.093333333333334,19.453333333333333
1717095174.266825,2.6133333333333333,-18.973333333333336,19.52
1717095174.2987123,2.8000000000000003,-18.893333333333334,19.48
1717095174.3202486,2.9333333333333336,-19.0,19.533333333333335
1717095174.3517816,2.5733333333333337,-18.933333333333334,19.413333333333334
1717095174.3834035,2.64,-18.92,19.58666666666667
1717095174.4046595,2.72,-18.94666666666667,19.533333333333335
1717095174.4360616,2.6,-18.906666666666666,19.560000000000002
1717095174.4678285,2.8000000000000003,-18.880000000000003,19.506666666666668
1717095174.4894826,2.746666666666667,-18.92,19.506666666666668
1717095174.520958,2.7333333333333334,-18.94666666666667,19.413333333333334
1717095174.5423384,2.746666666666667,-18.933333333333334,19.493333333333336
1717095174.5738077,2.7733333333333334,-19.026666666666667,19.533333333333335
1717095174.6058018,2.64,-18.92,19.46666666666667
1717095174.627212,2.72,-19.040000000000003,19.546666666666667
1717095174.6586375,2.9066666666666667,-18.933333333333334,19.506666666666668
1717095174.6902597,2.52,-18.866666666666667,19.400000000000002
1717095174.7115355,2.746666666666667,-19.0,19.52
1717095174.7428713,2.8266666666666667,-19.013333333333335,19.546666666666667
1717095174.7646923,2.8266666666666667,-18.94666666666667,19.373333333333335
1717095174.7962868,2.746666666666667,-18.973333333333336,19.560000000000002
1717095174.8282611,2.8400000000000003,-18.866666666666667,19.58666666666667
1717095174.8518822,2.72,-18.866666666666667,19.546666666666667
1717095174.8837771,2.626666666666667,-18.906666666666666,19.48
1717095174.9057767,2.9733333333333336,-18.94666666666667,19.453333333333333
1717095174.9373145,2.706666666666667,-18.986666666666668,19.360000000000003
1717095174.9686692,2.6133333333333333,-18.84,19.560000000000002
1717095174.9897997,2.746666666666667,-18.96,19.44
1717095175.0207353,2.72,-18.84,19.44
1717095175.0518208,2.7733333333333334,-18.933333333333334,19.573333333333334
1717095175.072887,2.8000000000000003,-18.986666666666668,19.62666666666667
1717095175.104244,2.6933333333333334,-18.933333333333334,19.46666666666667
1717095175.1358151,2.6133333333333333,-18.893333333333334,19.506666666666668
1717095175.1573884,2.8933333333333335,-18.893333333333334,19.573333333333334
1717095175.1894803,2.666666666666667,-18.973333333333336,19.506666666666668
1717095175.2109218,2.68,-18.94666666666667,19.360000000000003
1717095175.242707,2.7866666666666666,-18.933333333333334,19.346666666666668
1717095175.274436,2.8000000000000003,-18.94666666666667,19.48
1717095175.2958345,2.7333333333333334,-18.96,19.493333333333336
1717095175.3272586,2.8266666666666667,-18.92,19.58666666666667
1717095175.3588583,2.706666666666667,-19.026666666666667,19.453333333333333
1717095175.380171,2.666666666666667,-18.866666666666667,19.493333333333336
1717095175.411687,2.8800000000000003,-18.92,19.560000000000002
1717095175.443327,2.7600000000000002,-19.053333333333335,19.48
1717095175.4649374,2.5733333333333337,-18.933333333333334,19.52
1717095175.4964576,2.8666666666666667,-19.013333333333335,19.560000000000002
1717095175.5192175,2.8000000000000003,-18.96,19.44
1717095175.551064,2.64,-18.866666666666667,19.58666666666667
1717095175.583136,2.7600000000000002,-18.933333333333334,19.44
1717095175.604345,2.72,-18.84,19.653333333333336
1717095175.6356816,2.56,-18.94666666666667,19.52
1717095175.6568918,2.7866666666666666,-19.040000000000003,19.52
1717095175.688294,2.7600000000000002,-18.94666666666667,19.560000000000002
1717095175.7197413,2.6533333333333333,-18.78666666666667,19.64
1717095175.7409687,2.8933333333333335,-18.906666666666666,19.506666666666668
1717095175.7723937,2.8266666666666667,-19.026666666666667,19.58666666666667
1717095175.8039331,2.626666666666667,-18.84,19.46666666666667
1717095175.8253195,2.8133333333333335,-18.866666666666667,19.46666666666667
1717095175.857179,2.746666666666667,-18.94666666666667,19.333333333333336
1717095175.8893573,2.6133333333333333,-18.92,19.573333333333334
1717095175.9106438,2.6933333333333334,-18.906666666666666,19.573333333333334
1717095175.9424846,2.7600000000000002,-18.96,19.413333333333334
1717095175.9637837,2.586666666666667,-18.746666666666666,19.506666666666668
1717095175.995265,2.746666666666667,-18.986666666666668,19.44
1717095176.02672,2.8533333333333335,-18.96,19.493333333333336
1717095176.0479343,2.6933333333333334,-18.826666666666668,19.52
1717095176.0793288,2.7333333333333334,-19.0,19.493333333333336
1717095176.1108916,2.586666666666667,-18.826666666666668,19.560000000000002
1717095176.1323285,2.68,-18.853333333333335,19.6
1717095176.1638465,2.8533333333333335,-18.880000000000003,19.62666666666667
1717095176.1957467,2.8666666666666667,-18.933333333333334,19.413333333333334
1717095176.2173154,2.666666666666667,-18.866666666666667,19.400000000000002
1717095176.2487717,2.666666666666667,-18.933333333333334,19.506666666666668
1717095176.2701936,2.9066666666666667,-18.92,19.560000000000002
1717095176.3017952,2.72,-18.853333333333335,19.493333333333336
1717095176.3331976,2.68,-18.92,19.58666666666667
1717095176.3544583,2.8400000000000003,-18.94666666666667,19.453333333333333
1717095176.3858428,2.666666666666667,-19.066666666666666,19.44
1717095176.417151,2.7333333333333334,-18.94666666666667,19.44
1717095176.4384336,2.8933333333333335,-18.906666666666666,19.546666666666667
1717095176.4700093,2.68,-19.040000000000003,19.506666666666668
1717095176.501492,2.706666666666667,-18.893333333333334,19.506666666666668
1717095176.523085,2.8933333333333335,-18.893333333333334,19.48
1717095176.5546837,2.72,-18.94666666666667,19.44
1717095176.5863934,2.666666666666667,-18.973333333333336,19.453333333333333
1717095176.608281,2.8933333333333335,-19.013333333333335,19.506666666666668
1717095176.640563,2.6133333333333333,-18.92,19.453333333333333
1717095176.6625655,2.666666666666667,-19.066666666666666,19.533333333333335
1717095176.6941278,2.8800000000000003,-19.053333333333335,19.560000000000002
1717095176.7254312,2.666666666666667,-18.933333333333334,19.573333333333334
1717095176.7466261,2.7333333333333334,-18.880000000000003,19.52
1717095176.7778938,2.9066666666666667,-19.026666666666667,19.506666666666668
1717095176.8091364,2.7333333333333334,-18.92,19.560000000000002
1717095176.8305378,2.7333333333333334,-18.96,19.6
1717095176.862185,2.9466666666666668,-18.973333333333336,19.44
1717095176.8836389,2.6933333333333334,-18.866666666666667,19.533333333333335
1717095176.915289,2.7600000000000002,-19.080000000000002,19.52
1717095176.9472206,2.8400000000000003,-19.013333333333335,19.506666666666668
1717095176.9685848,2.706666666666667,-18.853333333333335,19.52
1717095177.0003028,2.68,-18.893333333333334,19.6
1717095177.032018,2.9066666666666667,-18.826666666666668,19.506666666666668
1717095177.0537527,2.6533333333333333,-19.0,19.546666666666667
1717095177.0852754,2.626666666666667,-18.893333333333334,19.46666666666667
1717095177.106651,2.8533333333333335,-18.853333333333335,19.44
1717095177.138128,2.7600000000000002,-18.94666666666667,19.493333333333336
1717095177.1699154,2.666666666666667,-18.906666666666666,19.453333333333333
1717095177.191186,2.8800000000000003,-18.973333333333336,19.42666666666667
1717095177.2226012,2.7600000000000002,-18.866666666666667,19.613333333333333
1717095177.254194,2.586666666666667,-19.040000000000003,19.48
1717095177.2757523,2.8000000000000003,-19.0,19.413333333333334
1717095177.307209,2.72,-19.026666666666667,19.52
1717095177.3385198,2.6133333333333333,-18.893333333333334,19.546666666666667
1717095177.3595874,2.7866666666666666,-19.013333333333335,19.613333333333333
1717095177.3908045,2.6933333333333334,-19.053333333333335,19.533333333333335
1717095177.4222863,2.64,-18.906666666666666,19.546666666666667
1717095177.443695,2.8000000000000003,-18.973333333333336,19.48
1717095177.4750886,2.8800000000000003,-19.026666666666667,19.413333333333334
1717095177.506544,2.6133333333333333,-18.92,19.58666666666667
1717095177.5279334,2.8000000000000003,-18.92,19.6
1717095177.559248,2.6933333333333334,-19.053333333333335,19.6
1717095177.5806527,2.706666666666667,-19.0,19.493333333333336
1717095177.6121309,2.746666666666667,-18.94666666666667,19.560000000000002
1717095177.6436634,2.9600000000000004,-18.986666666666668,19.453333333333333
1717095177.6649652,2.6133333333333333,-18.880000000000003,19.360000000000003
1717095177.6962698,2.7600000000000002,-19.013333333333335,19.546666666666667
1717095177.7275453,2.7866666666666666,-18.893333333333334,19.613333333333333
1717095177.7486138,2.626666666666667,-18.973333333333336,19.48
1717095177.7797308,2.8800000000000003,-19.0,19.48
1717095177.8108668,2.8000000000000003,-19.053333333333335,19.44
1717095177.8320763,2.666666666666667,-19.013333333333335,19.46666666666667
1717095177.8636358,2.8666666666666667,-18.880000000000003,19.48
1717095177.8951824,2.9066666666666667,-18.94666666666667,19.400000000000002
1717095177.9168508,2.56,-18.96,19.546666666666667
1717095177.9487388,2.8400000000000003,-18.826666666666668,19.560000000000002
1717095177.9807565,2.8000000000000003,-18.893333333333334,19.48
1717095178.002367,2.7333333333333334,-18.973333333333336,19.533333333333335
1717095178.0340424,2.7333333333333334,-18.94666666666667,19.386666666666667
1717095178.0553446,2.9066666666666667,-18.973333333333336,19.62666666666667
1717095178.0865,2.626666666666667,-18.813333333333336,19.493333333333336
1717095178.1174319,2.706666666666667,-18.92,19.52
1717095178.1384957,2.7733333333333334,-18.933333333333334,19.493333333333336
1717095178.1699424,2.56,-18.893333333333334,19.693333333333335
1717095178.2011611,2.666666666666667,-18.96,19.560000000000002
1717095178.2223794,2.8133333333333335,-18.92,19.373333333333335
1717095178.25369,2.7733333333333334,-18.973333333333336,19.560000000000002
1717095178.285229,2.68,-18.933333333333334,19.52
1717095178.306686,2.8800000000000003,-19.040000000000003,19.546666666666667
1717095178.3381886,2.7600000000000002,-19.093333333333334,19.6
1717095178.3696802,2.8533333333333335,-18.906666666666666,19.506666666666668
1717095178.3911338,2.8933333333333335,-18.853333333333335,19.573333333333334
1717095178.42272,2.72,-18.906666666666666,19.48
1717095178.454235,2.6933333333333334,-18.94666666666667,19.48
1717095178.4756715,2.7600000000000002,-18.880000000000003,19.506666666666668
1717095178.5071707,2.8800000000000003,-18.973333333333336,19.413333333333334
1717095178.5284963,2.7333333333333334,-18.933333333333334,19.506666666666668
1717095178.5599208,2.8800000000000003,-19.093333333333334,19.48
1717095178.5912905,2.706666666666667,-19.040000000000003,19.493333333333336
1717095178.6125426,2.7866666666666666,-18.973333333333336,19.560000000000002
1717095178.643779,2.666666666666667,-18.933333333333334,19.573333333333334
1717095178.6750398,2.8533333333333335,-18.973333333333336,19.400000000000002
1717095178.6961582,2.666666666666667,-18.893333333333334,19.413333333333334
1717095178.7272854,2.9333333333333336,-19.0,19.42666666666667
1717095178.7585208,2.6933333333333334,-18.773333333333333,19.52
1717095178.7797923,2.6933333333333334,-18.906666666666666,19.533333333333335
1717095178.8110673,2.9600000000000004,-18.8,19.506666666666668
1717095178.8424046,2.6533333333333333,-19.0,19.6
1717095178.8637233,2.6,-18.906666666666666,19.546666666666667
1717095178.8953147,2.8800000000000003,-18.933333333333334,19.44
1717095178.9271035,2.666666666666667,-19.066666666666666,19.453333333333333
1717095178.9486718,2.3733333333333335,-18.933333333333334,19.48
1717095178.9800556,2.746666666666667,-19.066666666666666,19.373333333333335
1717095179.0115452,2.7333333333333334,-18.986666666666668,19.48
1717095179.0330079,2.6533333333333333,-19.0,19.560000000000002
1717095179.0646088,2.8800000000000003,-18.893333333333334,19.52
1717095179.0861876,2.7866666666666666,-19.040000000000003,19.493333333333336
1717095179.1177394,2.5733333333333337,-18.813333333333336,19.52
1717095179.1491911,2.8533333333333335,-18.866666666666667,19.560000000000002
1717095179.170512,2.7600000000000002,-18.973333333333336,19.493333333333336
1717095179.2019124,2.706666666666667,-18.94666666666667,19.573333333333334
1717095179.233524,2.7600000000000002,-18.84,19.46666666666667
1717095179.255081,2.8266666666666667,-18.893333333333334,19.653333333333336
1717095179.2866778,2.6533333333333333,-18.893333333333334,19.42666666666667
1717095179.3182943,2.8133333333333335,-18.866666666666667,19.58666666666667
1717095179.3397653,2.7333333333333334,-18.906666666666666,19.386666666666667
1717095179.3712566,2.56,-19.0,19.506666666666668
1717095179.3932283,2.746666666666667,-19.040000000000003,19.573333333333334
1717095179.424672,2.7733333333333334,-18.973333333333336,19.653333333333336
1717095179.4562109,2.72,-18.986666666666668,19.58666666666667
1717095179.477674,2.746666666666667,-18.933333333333334,19.560000000000002
1717095179.5094392,2.8266666666666667,-18.880000000000003,19.560000000000002
1717095179.5410438,2.666666666666667,-18.78666666666667,19.706666666666667
1717095179.563466,2.8400000000000003,-18.96,19.653333333333336
1717095179.5948236,2.7333333333333334,-18.84,19.506666666666668
1717095179.6160872,2.586666666666667,-18.933333333333334,19.506666666666668
1717095179.6475496,2.7333333333333334,-18.893333333333334,19.386666666666667
1717095179.6791003,2.8533333333333335,-18.986666666666668,19.493333333333336
1717095179.7006404,2.6533333333333333,-18.986666666666668,19.44
1717095179.7326202,2.8400000000000003,-18.96,19.44
1717095179.7642257,2.8266666666666667,-18.933333333333334,19.48
1717095179.7855334,2.7600000000000002,-18.76,19.493333333333336
1717095179.8170755,2.68,-19.013333333333335,19.58666666666667
1717095179.8384159,3.04,-18.986666666666668,19.413333333333334
1717095179.8699267,2.466666666666667,-18.880000000000003,19.560000000000002
1717095179.901491,2.68,-18.973333333333336,19.6
1717095179.9229612,2.9600000000000004,-18.986666666666668,19.46666666666667
1717095179.9545672,2.5333333333333337,-18.880000000000003,19.44
1717095179.9861434,2.8000000000000003,-19.040000000000003,19.546666666666667
1717095180.0076232,2.8666666666666667,-18.973333333333336,19.453333333333333
1717095180.038973,2.6533333333333333,-18.78666666666667,19.506666666666668
1717095180.0704494,2.8133333333333335,-18.973333333333336,19.48
1717095180.0918822,2.8666666666666667,-18.973333333333336,19.506666666666668
1717095180.1234324,2.68,-18.826666666666668,19.52
1717095180.1550512,2.68,-18.973333333333336,19.48
1717095180.176465,2.9066666666666667,-18.84,19.493333333333336
1717095180.207999,2.7866666666666666,-19.013333333333335,19.573333333333334
1717095180.2295806,2.6933333333333334,-18.880000000000003,19.546666666666667
1717095180.2612205,2.8266666666666667,-18.866666666666667,19.546666666666667
1717095180.2940588,2.72,-18.92,19.546666666666667
1717095180.3168464,2.64,-18.826666666666668,19.400000000000002
1717095180.3482792,2.9333333333333336,-19.013333333333335,19.46666666666667
1717095180.3696723,2.5333333333333337,-19.013333333333335,19.533333333333335
1717095180.4014661,2.6,-18.853333333333335,19.46666666666667
1717095180.4329245,2.9066666666666667,-18.866666666666667,19.653333333333336
1717095180.4541988,2.68,-18.906666666666666,19.453333333333333
1717095180.4857519,2.68,-18.773333333333333,19.493333333333336
1717095180.5171862,2.8400000000000003,-18.933333333333334,19.546666666666667
1717095180.5384102,2.746666666666667,-18.893333333333334,19.453333333333333
1717095180.5704734,2.6533333333333333,-18.893333333333334,19.546666666666667
1717095180.5919976,2.8400000000000003,-18.933333333333334,19.400000000000002
1717095180.6235442,2.6933333333333334,-18.866666666666667,19.52
1717095180.6550877,2.6133333333333333,-18.906666666666666,19.653333333333336
1717095180.676771,2.9333333333333336,-19.026666666666667,19.400000000000002
1717095180.708231,2.6533333333333333,-19.013333333333335,19.48
1717095180.7396975,2.68,-18.866666666666667,19.613333333333333
1717095180.7610474,2.8266666666666667,-19.026666666666667,19.48
1717095180.7925696,2.6533333333333333,-18.853333333333335,19.46666666666667
1717095180.8138592,2.8266666666666667,-18.933333333333334,19.560000000000002
1717095180.8452895,2.7733333333333334,-18.880000000000003,19.44
1717095180.8768394,2.6933333333333334,-19.013333333333335,19.453333333333333
1717095180.8986592,2.546666666666667,-18.880000000000003,19.400000000000002
1717095180.9304497,2.8266666666666667,-19.013333333333335,19.493333333333336
1717095180.9620905,2.72,-18.866666666666667,19.46666666666667
1717095180.9834752,2.546666666666667,-18.94666666666667,19.506666666666668
1717095181.015169,2.8266666666666667,-18.92,19.493333333333336
1717095181.0467217,2.68,-19.013333333333335,19.506666666666668
1717095181.0680065,2.626666666666667,-18.986666666666668,19.64
